id_product,launch_date,net_price
1068,2020-10-01,16.99
1068,2021-07-01,16.99
1069,2019-10-01,109.99
1069,2020-04-01,149.99
1069,2021-07-01,149.99
1070,2019-07-01,6.99
1070,2020-07-01,6.99
1070,2021-04-01,46.99
1071,2019-04-01,8.99
1071,2020-07-01,48.99
1071,2021-07-01,48.99
1072,2019-04-01,9.99
1072,2020-10-01,49.99
1072,2021-04-01,49.99
1073,2019-04-01,55.99
1073,2020-07-01,15.99
1073,2021-04-01,15.99
1074,2019-10-01,59.99
1074,2020-04-01,69.99
1074,2021-10-01,59.99
1075,2019-07-01,695.00
1075,2020-04-01,695.00
1075,2021-10-01,695.00
1076,2019-10-01,82.99
1076,2020-04-01,82.99
1076,2021-04-01,74.99
1077,2019-10-01,49.09
1077,2020-07-01,37.09
1077,2021-07-01,49.09
1078,2019-04-01,22.99
1078,2020-04-01,22.99
1078,2021-04-01,34.99
1079,2019-10-01,20.99
1079,2020-04-01,8.99
1079,2021-10-01,8.99
1080,2019-04-01,59.99
1080,2020-10-01,49.99
1080,2021-04-01,49.99
1081,2019-10-01,64.99
1081,2020-04-01,56.99
1081,2021-10-01,56.99
1082,2019-10-01,79.99
1082,2020-07-01,79.99
1082,2021-10-01,79.99
1083,2019-10-01,148.00
1083,2020-10-01,108.00
1083,2021-10-01,108.00
1084,2019-04-01,169.00
1084,2020-04-01,129.00
1084,2021-10-01,129.00
1085,2019-04-01,239.00
1085,2020-07-01,269.00
1085,2021-04-01,239.00
1086,2019-07-01,159.00
1086,2020-07-01,159.00
1086,2021-10-01,199.00
1087,2019-10-01,779.00
1087,2020-04-01,899.00
1087,2021-07-01,779.00
1088,2019-07-01,819.00
1088,2020-10-01,819.00
1088,2021-10-01,639.00
1089,2019-07-01,419.00
1089,2020-04-01,419.00
1089,2021-07-01,419.00
1090,2019-04-01,229.00
1090,2020-04-01,229.00
1090,2021-04-01,259.00
1091,2019-10-01,179.00
1091,2020-07-01,179.00
1091,2021-10-01,179.00
1092,2019-07-01,349.00
1092,2020-10-01,309.00
1092,2021-07-01,309.00
1093,2019-10-01,229.00
1093,2020-07-01,259.00
1093,2021-07-01,259.00
1094,2019-04-01,299.00
1094,2020-10-01,339.00
1094,2021-04-01,339.00
1095,2019-04-01,239.00
1095,2020-07-01,239.00
1095,2021-04-01,239.00
1096,2019-07-01,529.00
1096,2020-10-01,709.00
1096,2021-07-01,709.00
1097,2019-04-01,379.00
1097,2020-07-01,419.00
1097,2021-04-01,379.00
1098,2019-10-01,2899.00
1098,2020-10-01,3079.00
1098,2021-07-01,2899.00
1099,2019-07-01,1389.00
1099,2020-10-01,1389.00
1099,2021-07-01,1509.00
1100,2019-07-01,819.97
1100,2020-04-01,819.97
1100,2021-07-01,819.97
1101,2019-10-01,1519.00
1101,2020-04-01,1519.00
1101,2021-07-01,1519.00
1102,2019-10-01,259.00
1102,2020-07-01,259.00
1102,2021-04-01,259.00
1103,2019-07-01,44.99
1103,2020-07-01,44.99
1103,2021-07-01,52.99
1104,2019-04-01,12.99
1104,2020-07-01,12.99
1104,2021-10-01,12.99
1105,2019-07-01,25.99
1105,2020-04-01,33.99
1105,2021-10-01,33.99
1106,2019-07-01,22.99
1106,2020-07-01,22.99
1106,2021-07-01,22.99
1107,2019-07-01,4.99
1107,2020-04-01,12.99
1107,2021-10-01,4.99
1108,2019-07-01,54.99
1108,2020-07-01,44.99
1108,2021-04-01,54.99
1109,2019-07-01,26.99
1109,2020-07-01,16.99
1109,2021-04-01,16.99
1110,2019-07-01,19.99
1110,2020-07-01,29.99
1110,2021-07-01,29.99
1111,2019-07-01,34.99
1111,2020-07-01,24.99
1111,2021-07-01,34.99
1112,2019-04-01,11.99
1112,2020-04-01,11.99
1112,2021-10-01,21.99
1113,2019-04-01,129.00
1113,2020-04-01,169.00
1113,2021-04-01,169.00
1114,2019-07-01,57.99
1114,2020-10-01,17.99
1114,2021-07-01,57.99
1115,2019-04-01,69.99
1115,2020-10-01,29.99
1115,2021-10-01,69.99
1116,2019-04-01,6.99
1116,2020-07-01,6.99
1116,2021-07-01,46.99
1117,2019-10-01,47.99
1117,2020-10-01,37.99
1117,2021-07-01,37.99
1118,2019-10-01,7.99
1118,2020-10-01,17.99
1118,2021-04-01,17.99
1119,2019-04-01,22.99
1119,2020-07-01,12.99
1119,2021-04-01,22.99
1120,2019-10-01,49.99
1120,2020-04-01,49.99
1120,2021-04-01,61.99
1121,2019-10-01,3.99
1121,2020-10-01,15.99
1121,2021-04-01,3.99
1122,2019-10-01,77.99
1122,2020-10-01,69.99
1122,2021-07-01,77.99
1123,2019-10-01,18.99
1123,2020-04-01,18.99
1123,2021-10-01,18.99
1124,2019-07-01,19.99
1124,2020-07-01,19.99
1124,2021-04-01,19.99
1125,2019-04-01,8.97
1125,2020-07-01,8.97
1125,2021-07-01,8.97
1126,2019-10-01,44.99
1126,2020-07-01,44.99
1126,2021-10-01,36.99
1127,2019-10-01,23.99
1127,2020-04-01,23.99
1127,2021-07-01,23.99
1128,2019-10-01,7.99
1128,2020-07-01,15.99
1128,2021-10-01,15.99
1129,2019-10-01,18.99
1129,2020-04-01,10.99
1129,2021-04-01,18.99
1130,2019-04-01,8.99
1130,2020-04-01,8.99
1130,2021-04-01,16.99
1131,2019-10-01,13.99
1131,2020-04-01,13.99
1131,2021-10-01,13.99
1132,2019-07-01,27.99
1132,2020-07-01,19.99
1132,2021-04-01,19.99
1133,2019-04-01,16.99
1133,2020-04-01,16.99
1133,2021-10-01,24.99
1134,2019-10-01,13.99
1134,2020-04-01,13.99
1134,2021-04-01,5.99
1135,2019-04-01,15.99
1135,2020-10-01,15.99
1135,2021-10-01,7.99
1136,2019-10-01,17.99
1136,2020-10-01,9.99
1136,2021-04-01,9.99
1137,2019-07-01,22.99
1137,2020-07-01,22.99
1137,2021-04-01,30.99
1138,2019-07-01,22.99
1138,2020-04-01,14.99
1138,2021-07-01,22.99
1139,2019-04-01,29.99
1139,2020-07-01,29.99
1139,2021-07-01,37.99
1140,2019-04-01,47.99
1140,2020-10-01,37.99
1140,2021-10-01,47.99
1141,2019-10-01,27.99
1141,2020-04-01,17.99
1141,2021-04-01,27.99
1142,2019-04-01,48.99
1142,2020-10-01,36.99
1142,2021-07-01,36.99
1143,2019-07-01,34.99
1143,2020-04-01,34.99
1143,2021-07-01,46.99
1144,2019-10-01,21.99
1144,2020-07-01,21.99
1144,2021-04-01,33.99
1145,2019-04-01,34.49
1145,2020-04-01,34.49
1145,2021-10-01,34.49
1146,2019-04-01,12.89
1146,2020-07-01,20.89
1146,2021-10-01,12.89
1147,2019-10-01,57.99
1147,2020-07-01,57.99
1147,2021-04-01,57.99
1148,2019-07-01,46.99
1148,2020-04-01,58.99
1148,2021-10-01,46.99
1149,2019-07-01,40.00
1149,2020-10-01,40.00
1149,2021-04-01,48.00
1150,2019-04-01,67.99
1150,2020-07-01,59.99
1150,2021-07-01,67.99
1151,2019-10-01,53.99
1151,2020-10-01,53.99
1151,2021-07-01,53.99
1152,2019-10-01,10.99
1152,2020-07-01,20.99
1152,2021-04-01,10.99
1153,2019-07-01,19.99
1153,2020-04-01,29.99
1153,2021-04-01,29.99
1154,2019-04-01,67.99
1154,2020-10-01,67.99
1154,2021-04-01,77.99
1155,2019-04-01,39.99
1155,2020-04-01,39.99
1155,2021-10-01,39.99
1156,2019-04-01,24.99
1156,2020-04-01,34.99
1156,2021-10-01,34.99
1157,2019-07-01,37.99
1157,2020-07-01,27.99
1157,2021-10-01,27.99
1158,2019-10-01,79.99
1158,2020-04-01,79.99
1158,2021-07-01,79.99
1159,2019-10-01,70.00
1159,2020-07-01,78.00
1159,2021-10-01,78.00
1160,2019-10-01,49.99
1160,2020-10-01,49.99
1160,2021-04-01,39.99
1161,2019-07-01,17.99
1161,2020-07-01,27.99
1161,2021-04-01,17.99
1162,2019-07-01,40.99
1162,2020-04-01,40.99
1162,2021-10-01,32.99
1163,2019-07-01,19.99
1163,2020-07-01,19.99
1163,2021-04-01,19.99
1164,2019-04-01,61.99
1164,2020-07-01,49.99
1164,2021-04-01,61.99
1165,2019-07-01,31.99
1165,2020-04-01,31.99
1165,2021-10-01,31.99
1166,2019-10-01,31.99
1166,2020-10-01,19.99
1166,2021-10-01,31.99
1167,2019-07-01,52.99
1167,2020-07-01,42.99
1167,2021-04-01,42.99
1168,2019-07-01,29.99
1168,2020-10-01,29.99
1168,2021-07-01,19.99
1169,2019-10-01,29.99
1169,2020-10-01,29.99
1169,2021-10-01,29.99
1170,2019-10-01,52.99
1170,2020-07-01,52.99
1170,2021-04-01,52.99
1171,2019-07-01,49.99
1171,2020-10-01,49.99
1171,2021-04-01,49.99
1172,2019-07-01,29.99
1172,2020-04-01,19.99
1172,2021-04-01,29.99
1173,2019-07-01,42.99
1173,2020-10-01,34.99
1173,2021-10-01,42.99
1174,2019-07-01,18.49
1174,2020-07-01,26.49
1174,2021-04-01,18.49
1175,2019-04-01,59.99
1175,2020-04-01,67.99
1175,2021-10-01,67.99
1176,2019-10-01,59.99
1176,2020-10-01,69.99
1176,2021-04-01,59.99
1177,2019-07-01,44.99
1177,2020-04-01,44.99
1177,2021-10-01,52.99
1178,2019-10-01,46.99
1178,2020-07-01,54.99
1178,2021-07-01,54.99
1179,2019-04-01,37.99
1179,2020-10-01,29.99
1179,2021-07-01,37.99
1180,2019-07-01,54.99
1180,2020-04-01,54.99
1180,2021-10-01,64.99
1181,2019-10-01,25.99
1181,2020-04-01,25.99
1181,2021-10-01,25.99
1182,2019-04-01,34.99
1182,2020-07-01,34.99
1182,2021-07-01,34.99
1183,2019-04-01,22.99
1183,2020-10-01,34.99
1183,2021-04-01,34.99
1184,2019-10-01,79.99
1184,2020-07-01,79.99
1184,2021-07-01,79.99
1185,2019-04-01,15.99
1185,2020-04-01,27.99
1185,2021-10-01,27.99
1186,2019-04-01,71.99
1186,2020-04-01,59.99
1186,2021-10-01,59.99
1187,2019-10-01,109.99
1187,2020-10-01,99.99
1187,2021-10-01,109.99
1188,2019-04-01,59.99
1188,2020-10-01,67.99
1188,2021-07-01,67.99
1189,2019-07-01,67.99
1189,2020-10-01,67.99
1189,2021-04-01,59.99
1190,2019-10-01,89.97
1190,2020-04-01,101.97
1190,2021-04-01,101.97
1191,2019-10-01,69.99
1191,2020-10-01,59.99
1191,2021-07-01,69.99
1192,2019-04-01,42.99
1192,2020-04-01,42.99
1192,2021-10-01,42.99
1193,2019-10-01,42.99
1193,2020-04-01,42.99
1193,2021-04-01,42.99
1194,2019-07-01,109.00
1194,2020-04-01,139.00
1194,2021-04-01,109.00
1195,2019-07-01,109.00
1195,2020-04-01,139.00
1195,2021-04-01,109.00
1196,2019-10-01,38.99
1196,2020-10-01,50.99
1196,2021-04-01,50.99
1197,2019-04-01,61.99
1197,2020-10-01,49.99
1197,2021-04-01,49.99
1198,2019-10-01,39.99
1198,2020-07-01,27.99
1198,2021-07-01,39.99
1199,2019-07-01,50.99
1199,2020-04-01,50.99
1199,2021-10-01,42.99
1200,2019-07-01,51.99
1200,2020-07-01,51.99
1200,2021-10-01,51.99
1201,2019-07-01,54.99
1201,2020-10-01,54.99
1201,2021-04-01,44.99
1202,2019-10-01,74.99
1202,2020-10-01,82.99
1202,2021-04-01,82.99
1203,2019-04-01,149.00
1203,2020-07-01,109.00
1203,2021-10-01,149.00
1204,2019-10-01,111.99
1204,2020-04-01,111.99
1204,2021-07-01,99.99
1205,2019-04-01,51.99
1205,2020-10-01,39.99
1205,2021-04-01,39.99
1206,2019-04-01,54.99
1206,2020-07-01,54.99
1206,2021-04-01,54.99
1207,2019-04-01,83.99
1207,2020-07-01,95.99
1207,2021-07-01,83.99
1208,2019-04-01,64.99
1208,2020-07-01,76.99
1208,2021-04-01,64.99
1210,2019-07-01,189.00
1210,2020-07-01,219.00
1210,2021-10-01,189.00
1211,2019-10-01,239.00
1211,2020-07-01,279.00
1211,2021-10-01,239.00
1212,2019-10-01,109.00
1212,2020-07-01,139.00
1212,2021-04-01,139.00
1213,2019-10-01,229.00
1213,2020-07-01,229.00
1213,2021-04-01,199.00
1214,2019-10-01,107.99
1214,2020-07-01,107.99
1214,2021-04-01,99.99
1215,2019-07-01,249.00
1215,2020-07-01,249.00
1215,2021-10-01,289.00
1216,2019-04-01,249.00
1216,2020-10-01,249.00
1216,2021-10-01,279.00
1217,2019-10-01,129.00
1217,2020-04-01,169.00
1217,2021-04-01,169.00
1218,2019-07-01,229.00
1218,2020-04-01,199.00
1218,2021-04-01,199.00
1219,2019-07-01,57.99
1219,2020-04-01,57.99
1219,2021-10-01,57.99
1220,2019-07-01,69.99
1220,2020-07-01,69.99
1220,2021-07-01,79.99
1221,2019-04-01,57.99
1221,2020-10-01,57.99
1221,2021-07-01,57.99
1222,2019-04-01,79.99
1222,2020-04-01,91.99
1222,2021-04-01,91.99
1223,2019-04-01,97.99
1223,2020-10-01,89.99
1223,2021-10-01,89.99
1224,2019-10-01,200.00
1224,2020-07-01,200.00
1224,2021-04-01,160.00
1225,2019-10-01,59.99
1225,2020-04-01,59.99
1225,2021-07-01,69.99
1226,2019-04-01,77.99
1226,2020-04-01,85.99
1226,2021-04-01,85.99
1227,2019-07-01,71.99
1227,2020-10-01,59.99
1227,2021-07-01,59.99
1228,2019-10-01,169.00
1228,2020-07-01,169.00
1228,2021-04-01,129.00
1229,2019-10-01,67.99
1229,2020-07-01,77.99
1229,2021-07-01,77.99
1230,2019-07-01,73.99
1230,2020-07-01,83.99
1230,2021-07-01,83.99
1231,2019-10-01,150.00
1231,2020-07-01,190.00
1231,2021-04-01,190.00
1232,2019-10-01,190.00
1232,2020-10-01,190.00
1232,2021-07-01,160.00
1233,2019-04-01,185.00
1233,2020-04-01,225.00
1233,2021-04-01,185.00
1234,2019-10-01,175.00
1234,2020-10-01,175.00
1234,2021-04-01,175.00
1235,2019-07-01,249.97
1235,2020-04-01,249.97
1235,2021-04-01,249.97
1236,2019-04-01,200.00
1236,2020-07-01,200.00
1236,2021-10-01,240.00
1237,2019-10-01,260.00
1237,2020-04-01,290.00
1237,2021-04-01,290.00
1238,2019-04-01,330.00
1238,2020-10-01,300.00
1238,2021-07-01,330.00
1239,2019-07-01,165.00
1239,2020-10-01,125.00
1239,2021-07-01,125.00
1240,2019-10-01,150.00
1240,2020-07-01,190.00
1240,2021-07-01,150.00
1241,2019-04-01,275.00
1241,2020-04-01,245.00
1241,2021-10-01,275.00
1242,2019-07-01,255.00
1242,2020-10-01,295.00
1242,2021-07-01,295.00
1243,2019-04-01,255.00
1243,2020-07-01,255.00
1243,2021-07-01,255.00
1244,2019-04-01,350.00
1244,2020-04-01,350.00
1244,2021-07-01,390.00
1245,2019-04-01,430.00
1245,2020-10-01,430.00
1245,2021-07-01,430.00
1246,2019-07-01,110.00
1246,2020-10-01,140.00
1246,2021-07-01,140.00
1247,2019-10-01,259.97
1247,2020-10-01,219.97
1247,2021-10-01,259.97
1248,2019-10-01,160.00
1248,2020-10-01,130.00
1248,2021-04-01,130.00
1249,2019-07-01,290.00
1249,2020-04-01,250.00
1249,2021-07-01,250.00
1250,2019-07-01,139.99
1250,2020-04-01,139.99
1250,2021-10-01,139.99
1251,2019-07-01,260.00
1251,2020-07-01,260.00
1251,2021-04-01,220.00
1252,2019-07-01,119.99
1252,2020-04-01,149.99
1252,2021-10-01,149.99
1253,2019-04-01,79.99
1253,2020-07-01,79.99
1253,2021-04-01,89.99
1254,2019-07-01,134.99
1254,2020-10-01,104.99
1254,2021-04-01,104.99
1255,2019-10-01,68.99
1255,2020-04-01,78.99
1255,2021-10-01,68.99
1256,2019-04-01,33.99
1256,2020-10-01,33.99
1256,2021-04-01,23.99
1257,2019-07-01,118.00
1257,2020-10-01,118.00
1257,2021-04-01,118.00
1258,2019-04-01,27.99
1258,2020-10-01,57.99
1258,2021-07-01,57.99
1259,2019-07-01,53.99
1259,2020-10-01,53.99
1259,2021-04-01,53.99
1260,2019-10-01,59.99
1260,2020-10-01,67.99
1260,2021-04-01,67.99
1261,2019-04-01,158.00
1261,2020-07-01,158.00
1261,2021-04-01,118.00
1262,2019-10-01,309.00
1262,2020-10-01,309.00
1262,2021-10-01,269.00
1263,2019-07-01,53.99
1263,2020-10-01,13.99
1263,2021-04-01,13.99
1264,2019-10-01,259.00
1264,2020-04-01,259.00
1264,2021-07-01,219.00
1265,2019-10-01,325.99
1265,2020-04-01,285.99
1265,2021-10-01,325.99
1266,2019-04-01,39.99
1266,2020-10-01,47.99
1266,2021-10-01,47.99
1267,2019-10-01,659.00
1267,2020-10-01,659.00
1267,2021-10-01,659.00
1268,2019-10-01,279.00
1268,2020-07-01,249.00
1268,2021-10-01,249.00
1269,2019-10-01,269.00
1269,2020-07-01,299.00
1269,2021-04-01,269.00
1270,2019-07-01,20.49
1270,2020-10-01,20.49
1270,2021-04-01,20.49
1271,2019-04-01,69.99
1271,2020-07-01,59.99
1271,2021-10-01,59.99
1272,2019-04-01,12.99
1272,2020-10-01,22.99
1272,2021-04-01,22.99
1273,2019-07-01,29.99
1273,2020-07-01,29.99
1273,2021-10-01,29.99
1274,2019-04-01,34.99
1274,2020-04-01,24.99
1274,2021-07-01,34.99
1275,2019-07-01,81.99
1275,2020-04-01,81.99
1275,2021-10-01,69.99
1276,2019-07-01,71.99
1276,2020-04-01,59.99
1276,2021-07-01,59.99
1277,2019-07-01,30.99
1277,2020-07-01,38.99
1277,2021-07-01,30.99
1278,2019-04-01,25.99
1278,2020-10-01,25.99
1278,2021-10-01,17.99
1279,2019-10-01,79.99
1279,2020-07-01,79.99
1279,2021-07-01,87.99
1280,2019-07-01,61.99
1280,2020-07-01,49.99
1280,2021-04-01,61.99
1281,2019-10-01,169.99
1281,2020-10-01,169.99
1281,2021-07-01,169.99
1282,2019-07-01,149.99
1282,2020-04-01,149.99
1282,2021-07-01,179.99
1283,2019-04-01,358.80
1283,2020-07-01,398.80
1283,2021-04-01,358.80
1284,2019-04-01,268.80
1284,2020-07-01,238.80
1284,2021-04-01,238.80
1285,2019-10-01,266.80
1285,2020-04-01,266.80
1285,2021-07-01,226.80
1286,2019-07-01,472.80
1286,2020-10-01,472.80
1286,2021-10-01,442.80
1287,2019-10-01,670.80
1287,2020-07-01,550.80
1287,2021-10-01,670.80
1288,2019-04-01,278.80
1288,2020-04-01,278.80
1288,2021-07-01,278.80
1289,2019-07-01,478.80
1289,2020-04-01,478.80
1289,2021-10-01,508.80
1290,2019-04-01,79.99
1290,2020-04-01,79.99
1290,2021-07-01,79.99
1291,2019-07-01,239.99
1291,2020-07-01,239.99
1291,2021-10-01,209.99
1292,2019-07-01,119.99
1292,2020-04-01,149.99
1292,2021-04-01,149.99
1293,2019-10-01,51.99
1293,2020-04-01,39.99
1293,2021-07-01,51.99
1294,2019-04-01,129.00
1294,2020-10-01,129.00
1294,2021-10-01,159.00
1295,2019-07-01,539.00
1295,2020-10-01,499.00
1295,2021-07-01,539.00
1296,2019-10-01,199.00
1296,2020-10-01,199.00
1296,2021-04-01,229.00
1297,2019-04-01,34.99
1297,2020-10-01,34.99
1297,2021-10-01,46.99
1298,2019-10-01,43.99
1298,2020-04-01,53.99
1298,2021-04-01,43.99
1299,2019-04-01,39.99
1299,2020-10-01,39.99
1299,2021-07-01,39.99
1300,2019-04-01,219.00
1300,2020-04-01,219.00
1300,2021-04-01,219.00
1301,2019-04-01,169.00
1301,2020-10-01,169.00
1301,2021-04-01,129.00
1302,2019-10-01,219.00
1302,2020-10-01,189.00
1302,2021-10-01,219.00
1303,2019-04-01,169.00
1303,2020-07-01,169.00
1303,2021-04-01,129.00
1304,2019-10-01,97.99
1304,2020-07-01,89.99
1304,2021-07-01,97.99
1305,2019-07-01,33.49
1305,2020-04-01,33.49
1305,2021-07-01,43.49
1306,2019-10-01,320.00
1306,2020-04-01,320.00
1306,2021-10-01,350.00
1307,2019-04-01,169.00
1307,2020-10-01,139.00
1307,2021-10-01,169.00
1308,2019-07-01,42.99
1308,2020-04-01,50.99
1308,2021-10-01,42.99
1309,2019-04-01,599.00
1309,2020-07-01,719.00
1309,2021-10-01,719.00
1310,2019-10-01,339.00
1310,2020-07-01,339.00
1310,2021-07-01,339.00
1311,2019-04-01,129.00
1311,2020-10-01,159.00
1311,2021-04-01,159.00
1312,2019-07-01,179.00
1312,2020-04-01,179.00
1312,2021-10-01,139.00
1313,2019-10-01,379.00
1313,2020-10-01,379.00
1313,2021-07-01,379.00
1314,2019-07-01,398.00
1314,2020-07-01,438.00
1314,2021-10-01,398.00
1315,2019-04-01,159.00
1315,2020-07-01,189.00
1315,2021-10-01,159.00
1316,2019-04-01,389.00
1316,2020-07-01,359.00
1316,2021-07-01,359.00
1317,2019-10-01,679.00
1317,2020-04-01,679.00
1317,2021-10-01,679.00
1318,2019-04-01,149.00
1318,2020-04-01,149.00
1318,2021-04-01,179.00
1319,2019-10-01,189.00
1319,2020-04-01,159.00
1319,2021-04-01,189.00
1320,2019-04-01,279.00
1320,2020-07-01,239.00
1320,2021-07-01,279.00
1321,2019-07-01,269.00
1321,2020-10-01,269.00
1321,2021-04-01,239.00
1322,2019-10-01,659.00
1322,2020-07-01,539.00
1322,2021-04-01,659.00
1323,2019-10-01,679.00
1323,2020-10-01,679.00
1323,2021-07-01,799.00
1324,2019-04-01,349.00
1324,2020-04-01,319.00
1324,2021-07-01,349.00
1325,2019-10-01,249.00
1325,2020-04-01,249.00
1325,2021-04-01,249.00
1326,2019-07-01,259.00
1326,2020-07-01,229.00
1326,2021-04-01,229.00
1327,2019-10-01,379.00
1327,2020-10-01,419.00
1327,2021-10-01,419.00
1328,2019-10-01,359.00
1328,2020-04-01,389.00
1328,2021-04-01,389.00
1329,2019-10-01,469.00
1329,2020-04-01,469.00
1329,2021-07-01,469.00
1330,2019-04-01,399.00
1330,2020-04-01,429.00
1330,2021-07-01,399.00
1331,2019-10-01,199.00
1331,2020-10-01,199.00
1331,2021-10-01,229.00
1332,2019-07-01,458.00
1332,2020-04-01,458.00
1332,2021-04-01,458.00
1333,2019-07-01,229.00
1333,2020-10-01,259.00
1333,2021-07-01,259.00
1334,2019-10-01,369.00
1334,2020-07-01,369.00
1334,2021-04-01,369.00
1335,2019-04-01,7.49
1335,2020-10-01,7.49
1335,2021-10-01,7.49
1336,2019-07-01,14.99
1336,2020-10-01,14.99
1336,2021-04-01,14.99
1337,2019-04-01,15.99
1337,2020-10-01,15.99
1337,2021-04-01,15.99
1338,2019-10-01,4.99
1338,2020-07-01,4.99
1338,2021-07-01,4.99
1339,2019-07-01,5.99
1339,2020-07-01,5.99
1339,2021-10-01,5.99
1340,2019-04-01,3.50
1340,2020-07-01,3.50
1340,2021-04-01,3.50
1341,2019-07-01,16.99
1341,2020-10-01,16.99
1341,2021-04-01,16.99
1342,2019-04-01,13.99
1342,2020-07-01,13.99
1342,2021-07-01,13.99
1343,2019-10-01,24.99
1343,2020-10-01,24.99
1343,2021-10-01,24.99
1344,2019-07-01,7.49
1344,2020-07-01,7.49
1344,2021-04-01,7.49
1345,2019-07-01,6.99
1345,2020-07-01,6.99
1345,2021-10-01,6.99
1346,2019-07-01,14.99
1346,2020-07-01,14.99
1346,2021-04-01,14.99
1347,2019-07-01,17.49
1347,2020-07-01,17.49
1347,2021-07-01,17.49
1348,2019-04-01,21.99
1348,2020-07-01,21.99
1348,2021-10-01,21.99
1349,2019-10-01,9.99
1349,2020-10-01,9.99
1349,2021-07-01,9.99
1350,2019-10-01,27.99
1350,2020-04-01,27.99
1350,2021-04-01,27.99
1351,2019-07-01,11.99
1351,2020-10-01,11.99
1351,2021-10-01,11.99
1352,2019-04-01,12.49
1352,2020-10-01,12.49
1352,2021-10-01,12.49
1353,2019-10-01,9.99
1353,2020-10-01,9.99
1353,2021-10-01,9.99
1354,2019-07-01,67.49
1354,2020-10-01,67.49
1354,2021-04-01,55.49
1355,2019-04-01,5.99
1355,2020-04-01,5.99
1355,2021-10-01,5.99
1356,2019-07-01,21.99
1356,2020-04-01,21.99
1356,2021-07-01,21.99
1357,2019-07-01,160.00
1357,2020-04-01,130.00
1357,2021-04-01,160.00
1358,2019-07-01,200.00
1358,2020-10-01,200.00
1358,2021-10-01,200.00
1359,2019-07-01,90.00
1359,2020-07-01,80.00
1359,2021-10-01,80.00
1360,2019-04-01,145.00
1360,2020-07-01,105.00
1360,2021-04-01,145.00
1361,2019-04-01,130.00
1361,2020-10-01,160.00
1361,2021-10-01,160.00
1362,2019-07-01,195.00
1362,2020-07-01,195.00
1362,2021-10-01,195.00
1363,2019-04-01,25.99
1363,2020-10-01,25.99
1363,2021-10-01,65.99
1364,2019-10-01,67.99
1364,2020-04-01,59.99
1364,2021-10-01,67.99
1365,2019-04-01,29.99
1365,2020-04-01,37.99
1365,2021-10-01,37.99
1366,2019-07-01,79.99
1366,2020-10-01,79.99
1366,2021-07-01,91.99
1367,2019-07-01,28.49
1367,2020-07-01,16.49
1367,2021-10-01,28.49
1368,2019-04-01,59.99
1368,2020-04-01,69.99
1368,2021-04-01,59.99
1369,2019-07-01,72.99
1369,2020-10-01,72.99
1369,2021-04-01,72.99
1370,2019-04-01,159.00
1370,2020-10-01,159.00
1370,2021-07-01,159.00
1371,2019-07-01,46.99
1371,2020-07-01,46.99
1371,2021-07-01,46.99
1372,2019-04-01,77.00
1372,2020-10-01,65.00
1372,2021-04-01,77.00
1373,2019-04-01,46.99
1373,2020-04-01,34.99
1373,2021-04-01,46.99
1374,2019-10-01,265.00
1374,2020-07-01,265.00
1374,2021-10-01,265.00
1375,2019-10-01,10.00
1375,2020-10-01,10.00
1375,2021-07-01,10.00
1376,2019-10-01,20.00
1376,2020-07-01,20.00
1376,2021-07-01,20.00
1377,2019-07-01,62.00
1377,2020-10-01,62.00
1377,2021-10-01,50.00
1378,2019-10-01,35.99
1378,2020-04-01,23.99
1378,2021-07-01,23.99
1379,2019-10-01,39.99
1379,2020-07-01,51.99
1379,2021-07-01,39.99
1380,2019-07-01,67.99
1380,2020-10-01,59.99
1380,2021-10-01,59.99
1381,2019-07-01,37.99
1381,2020-10-01,29.99
1381,2021-04-01,29.99
1382,2019-10-01,49.99
1382,2020-07-01,49.99
1382,2021-10-01,49.99
1383,2019-07-01,38.99
1383,2020-04-01,38.99
1383,2021-04-01,38.99
1384,2019-04-01,109.00
1384,2020-04-01,139.00
1384,2021-04-01,109.00
1385,2019-04-01,43.99
1385,2020-10-01,51.99
1385,2021-04-01,43.99
1386,2019-10-01,15.99
1386,2020-07-01,23.99
1386,2021-04-01,15.99
1387,2019-10-01,32.99
1387,2020-10-01,24.99
1387,2021-10-01,24.99
1388,2019-07-01,109.99
1388,2020-04-01,149.99
1388,2021-10-01,149.99
1389,2019-10-01,54.99
1389,2020-10-01,66.99
1389,2021-04-01,66.99
1390,2019-07-01,24.99
1390,2020-07-01,36.99
1390,2021-04-01,24.99
1391,2019-07-01,349.00
1391,2020-07-01,389.00
1391,2021-04-01,349.00
1392,2019-07-01,44.99
1392,2020-04-01,44.99
1392,2021-10-01,44.99
1393,2019-10-01,24.99
1393,2020-04-01,24.99
1393,2021-04-01,34.99
1394,2019-07-01,189.00
1394,2020-04-01,189.00
1394,2021-04-01,189.00
1395,2019-07-01,12.99
1395,2020-07-01,12.99
1395,2021-07-01,42.99
1396,2019-10-01,69.96
1396,2020-04-01,69.96
1396,2021-04-01,69.96
1397,2019-10-01,22.99
1397,2020-07-01,22.99
1397,2021-04-01,22.99
1398,2019-10-01,60.99
1398,2020-10-01,52.99
1398,2021-04-01,60.99
1399,2019-07-01,99.99
1399,2020-04-01,111.99
1399,2021-10-01,99.99
1400,2019-10-01,22.99
1400,2020-07-01,22.99
1400,2021-10-01,22.99
1401,2019-10-01,56.99
1401,2020-07-01,44.99
1401,2021-10-01,44.99
